month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2019-06,Mississippi,1603,1,5883,3303,286,479,0,19,8,0,1389,817,3,0,0,0,0,0,10,7,0,0,1,0,13809
2019-06,Missouri,2400,0,14970,10263,1443,1105,0,8,1,2,1408,750,9,203,23,3,0,0,53,26,4,2,1,0,32674
2019-06,Montana,1042,1,2644,3130,216,199,12,4,8,0,421,548,2,30,12,0,0,0,1,4,0,1,1,0,8276
2019-06,Nebraska,3085,52,109,1089,16,1,0,0,1,0,5,25,0,24,2,0,0,0,0,2,0,0,0,0,4411
2019-06,Nevada,2056,0,4117,2066,306,264,0,0,0,0,301,121,0,2,1,0,0,0,9,5,0,0,0,0,9248
2019-06,New Hampshire,1175,0,4138,2310,169,1,155,0,3,0,0,4,0,49,5,6,0,0,0,3,0,0,0,0,8018
2019-06,New Jersey,0,0,4273,2652,178,0,0,0,0,0,0,0,0,4,0,0,0,0,64,34,2,0,1,0,7208
2019-06,New Mexico,873,0,5389,3203,530,255,0,4,6,0,395,340,1,49,0,0,0,0,5,5,1,0,0,0,11056
2019-06,New York,2954,2231,7400,9047,1092,191,0,0,2,2,38,44,7,20,53,0,1,5,301,208,21,10,8,1,23636
2019-06,North Carolina,20392,95,1411,7908,894,185,0,15,20,1,1891,1398,14,439,66,17,7,0,6,9,0,0,0,0,34768
2019-06,North Dakota,284,0,1286,1942,114,102,18,2,2,0,64,82,2,2,0,0,0,0,6,5,3,0,0,0,3914
2019-06,Ohio,10121,58,17949,9885,1659,874,0,10,6,2,1006,433,3,45,12,0,0,0,31,22,2,2,2,0,42122
2019-06,Oklahoma,3204,0,9630,5819,1026,1072,20,8,14,3,1655,1171,9,0,0,0,0,0,33,25,10,0,2,0,23701
2019-06,Oregon,4341,477,12046,8124,0,6,1,0,0,0,0,0,0,139,50,1,0,0,0,0,0,0,0,0,25185
2019-06,Pennsylvania,19159,0,36023,10325,27,0,260,0,0,0,0,0,0,533,91,5,0,0,0,0,0,0,0,0,66423
2019-06,Puerto Rico,0,0,2568,193,117,40,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,1,0,2946
2019-06,Rhode Island,0,0,787,499,76,129,0,0,0,0,5,0,0,41,52,0,0,0,11,8,0,0,1,0,1609
2019-06,South Carolina,8068,236,8236,3834,740,652,0,10,4,0,865,383,6,117,7,2,0,0,12,11,2,0,1,0,23186
2019-06,South Dakota,555,0,2162,2237,166,156,0,2,1,1,126,152,2,0,0,0,0,0,3,2,1,0,0,0,5566
2019-06,Tennessee,12748,0,20708,9777,1510,0,0,0,0,0,0,0,0,49,9,1,0,0,0,0,0,0,0,0,44802
2019-06,Texas,25136,0,37592,22608,3351,4335,2,61,46,2,5591,2851,32,59,3,0,0,0,58,19,9,3,2,2,101762
2019-06,Utah,10927,52104,2803,2571,273,0,0,3,3,2,272,254,0,149,50,27,0,0,0,0,0,0,0,0,69438
2019-06,Vermont,0,0,1116,982,101,61,1,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0,0,2269
2019-06,Virgin Islands,62,0,38,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2019-06,Virginia,994,142,20006,9518,2825,0,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,0,33543
2019-06,Washington,14966,176,28670,18920,12059,3101,6,18,12,5,1388,1017,34,419,108,10,0,0,1299,993,195,23,16,1,83436
2019-06,West Virginia,1982,0,4894,3738,302,263,0,8,10,0,855,765,0,5,1,1,0,0,11,5,0,0,1,0,12841
2019-06,Wisconsin,8041,537,11174,7388,854,46,0,0,0,9,139,190,4,89,30,2,0,0,0,4,0,0,0,0,28507
2019-06,Wyoming,429,4,1664,1728,160,114,0,2,2,0,136,197,2,0,0,0,0,0,3,6,0,0,0,0,4447
2019-05,Alabama,30221,643,6448,4041,271,342,0,13,11,3,1170,717,4,0,0,0,0,0,14,8,2,0,0,0,43908
2019-05,Alaska,264,6,2716,2440,287,199,0,0,1,0,195,126,0,56,40,0,0,0,25,21,0,0,0,0,6376
2019-05,Arizona,6745,517,11969,5987,1242,724,0,12,4,5,1080,518,6,102,8,1,0,0,19,10,0,0,1,0,28950
2019-05,Arkansas,3582,751,4600,3499,293,421,0,13,5,2,1062,1065,2,0,0,0,0,0,8,11,2,1,0,0,15317
2019-05,California,45237,0,36314,24718,4700,0,0,0,0,0,502,326,19,0,0,0,0,0,0,0,0,0,0,0,111816
2019-05,Colorado,6697,0,16653,10619,1445,1023,0,0,0,0,0,0,0,309,67,1,0,0,0,0,0,0,0,0,36814
2019-05,Connecticut,7367,439,4655,1622,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14737
2019-05,Delaware,642,0,1568,1028,159,90,0,2,1,0,15,7,0,88,0,0,0,0,63,27,0,0,4,0,3694
2019-05,District of Columbia,244,0,142,4,0,4,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,417
2019-05,Florida,16117,0,45087,14214,3760,2422,3,32,11,0,3781,1109,5,1031,123,5,0,0,239,137,46,41,41,0,88204
2019-05,Georgia,17365,0,10988,5172,558,674,0,28,16,0,1726,888,7,0,0,0,0,0,14,5,1,1,1,0,37444
2019-05,Guam,0,0,102,46,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163
2019-05,Hawaii,1100,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1105
2019-05,Idaho,8651,1,3738,3728,359,243,0,6,5,0,367,410,0,27,7,5,0,0,7,10,1,0,0,0,17565
2019-05,Illinois,13168,342314,17976,7587,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381771
2019-05,Indiana,110,266081,15062,8146,1431,619,22,3,3,1,577,375,19,24,1,0,0,0,62,29,19,1,2,0,292587
2019-05,Iowa,4762,6379,115,1471,27,1,1,0,1,0,2,37,1,36,10,4,0,0,0,2,1,0,0,0,12850
2019-05,Kansas,1915,1,4466,3391,462,407,0,13,1,0,558,258,12,24,3,0,0,0,18,7,1,0,1,0,11538
2019-05,Kentucky,315756,0,7899,4585,343,511,2,17,13,0,1765,1135,2,3,2,0,0,0,21,19,1,1,1,0,332076
2019-05,Louisiana,2565,103,8327,5074,724,768,0,5,3,0,1059,615,4,0,0,0,0,0,17,7,1,1,1,0,19274
2019-05,Maine,576,8,2886,2285,331,192,1,0,0,0,98,112,0,17,33,0,0,0,2,9,1,0,1,0,6552
2019-05,Mariana Islands,0,0,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2019-05,Maryland,3475,0,3385,3645,89,25,0,3,5,0,65,103,0,58,26,0,0,0,0,23,0,1,1,0,10904
2019-05,Massachusetts,11447,0,3759,2113,437,182,1,0,0,0,0,6,0,0,0,0,0,0,31,25,5,0,1,0,18007
2019-05,Michigan,19176,9,9057,5984,602,196,0,0,3,0,11,214,2,78,5,0,0,0,11,3,0,0,0,1,35352
2019-05,Minnesota,11487,26988,8570,7754,809,378,0,2,3,1,201,275,2,47,14,1,0,0,14,15,2,0,1,0,56564
2019-05,Mississippi,1613,0,6614,3553,353,495,0,25,9,2,1643,868,2,0,0,0,0,0,7,5,1,0,0,0,15190
2019-05,Missouri,2492,0,15869,10448,1452,1048,0,14,9,5,1563,783,9,300,34,2,0,0,48,25,10,2,1,0,34114
2019-05,Montana,1091,0,2747,3255,222,203,10,2,5,0,374,637,1,38,9,4,0,0,1,3,0,0,1,0,8603
2019-05,Nebraska,3146,85,67,1089,22,4,0,0,0,0,9,41,0,30,0,0,0,0,0,2,0,0,0,0,4495
2019-05,Nevada,2535,0,4128,2161,281,254,2,0,0,0,308,97,1,0,0,0,0,0,0,1,0,1,0,0,9769
2019-05,New Hampshire,1291,0,4079,2328,205,1,194,0,9,0,0,9,0,64,6,6,0,0,0,1,0,0,0,0,8193
2019-05,New Jersey,0,0,4791,2545,219,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,1,1,1,0,7693
2019-05,New Mexico,1286,0,5564,3361,530,292,0,5,2,1,409,344,2,50,0,0,0,0,7,3,0,0,0,0,11856
2019-05,New York,3240,2861,8260,10090,1296,206,0,1,0,1,35,30,6,37,63,0,3,4,309,257,14,6,10,2,26731
2019-05,North Carolina,24202,141,1312,7798,989,180,0,9,22,0,1925,1443,11,467,95,24,4,5,0,7,2,0,1,0,38637
2019-05,North Dakota,468,0,1436,2033,106,75,12,1,2,0,73,87,0,3,0,0,0,0,6,9,1,0,0,0,4312
2019-05,Ohio,12245,154,17577,9758,1569,864,2,8,7,2,1043,499,3,50,15,1,0,0,27,17,3,2,4,0,43850
2019-05,Oklahoma,3048,0,9704,6112,1055,1008,529,15,11,0,1812,1262,7,0,0,0,0,0,26,21,15,1,1,0,24627
2019-05,Oregon,5465,512,12305,8465,0,10,5,0,0,0,0,0,0,155,52,1,0,0,0,0,0,0,0,0,26970
2019-05,Pennsylvania,22289,0,38050,10807,13,0,294,0,0,0,0,0,0,683,107,1,0,0,0,0,0,0,0,0,72244
2019-05,Puerto Rico,0,0,2266,188,153,23,0,1,1,0,15,4,0,0,0,0,0,0,0,0,0,1,1,0,2653
2019-05,Rhode Island,0,0,941,515,96,169,0,0,0,0,8,0,0,17,40,3,0,0,15,7,0,1,1,0,1813
2019-05,South Carolina,9850,167,8332,3531,843,631,0,14,3,0,975,435,4,147,7,2,0,0,19,12,3,1,0,1,24977
2019-05,South Dakota,650,0,2148,2383,187,118,0,2,6,0,128,166,1,0,0,0,0,0,1,2,0,0,0,0,5792
2019-05,Tennessee,12526,0,20921,9885,1522,0,0,0,0,0,0,0,0,52,6,1,0,0,0,0,0,0,0,0,44913
2019-05,Texas,28928,0,38714,23587,3118,3993,0,72,42,3,6010,3122,39,49,6,0,0,0,43,24,8,2,3,0,107763
2019-05,Utah,19931,50188,3045,2849,289,0,0,3,0,0,249,277,0,150,52,25,0,0,0,0,0,0,0,0,77058
2019-05,Vermont,0,0,1333,1138,111,61,6,0,0,0,1,2,1,0,0,0,0,0,4,2,0,0,0,0,2659
2019-05,Virgin Islands,60,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2019-05,Virginia,1205,53,17935,8821,2454,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,0,30515
2019-05,Washington,13988,147,18141,11217,4250,1202,3,17,12,3,1150,850,12,567,101,9,0,0,825,543,60,12,14,2,53125
2019-05,West Virginia,2223,0,4787,3700,278,313,1,9,2,1,937,888,1,14,1,2,0,0,9,7,0,0,0,0,13173
2019-05,Wisconsin,7840,536,11997,8512,948,56,0,0,3,9,119,158,3,88,31,4,0,0,0,3,0,0,0,0,30307
2019-05,Wyoming,639,2,1740,1828,150,108,0,2,3,0,139,167,0,0,0,0,0,0,1,14,0,0,0,0,4793
2019-04,Alabama,26958,666,6747,4538,265,240,0,6,15,0,972,722,2,0,0,0,0,0,9,2,3,0,0,1,41146
2019-04,Alaska,243,10,2704,2605,323,215,0,1,1,1,185,138,1,24,21,0,0,0,16,17,0,0,0,0,6505
2019-04,Arizona,6120,509,12985,6750,1280,731,0,10,8,2,1130,548,3,107,10,1,0,0,19,8,1,0,0,0,30222
2019-04,Arkansas,3373,843,4951,4060,319,303,3,10,12,0,905,1012,3,0,0,0,0,0,8,9,1,0,0,0,15812
2019-04,California,46004,0,37484,25895,4204,0,0,0,0,0,536,336,7,0,0,0,0,0,0,0,0,0,0,0,114466
2019-04,Colorado,7612,0,17199,11594,1470,1141,0,0,0,0,0,0,0,342,71,4,0,0,0,0,0,0,0,0,39433
2019-04,Connecticut,8167,485,4775,1792,500,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15726
2019-04,Delaware,519,0,1687,1146,132,116,0,1,1,0,9,8,2,88,0,0,0,0,60,27,9,0,2,0,3807
2019-04,District of Columbia,282,0,122,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,409
2019-04,Florida,18613,0,48329,15125,3652,2130,3,36,23,0,3279,1049,7,908,84,1,0,0,212,107,49,42,44,0,93693
2019-04,Georgia,19573,0,12049,5798,608,438,0,12,14,3,1570,853,7,2,0,0,0,0,9,8,4,2,2,0,40952
2019-04,Guam,0,0,88,46,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
2019-04,Hawaii,1207,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1212
2019-04,Idaho,6608,2,3865,4118,379,238,0,2,5,0,322,381,2,48,9,9,0,0,7,7,0,0,1,1,16004
2019-04,Illinois,14158,360461,21307,8748,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405464
2019-04,Indiana,41080,33562,18528,9718,1493,686,22,8,7,0,498,372,16,22,0,0,0,0,37,30,16,0,1,0,106096
2019-04,Iowa,5933,7113,200,1761,41,4,0,0,0,0,1,49,3,25,12,0,0,0,0,2,0,0,0,0,15144
2019-04,Kansas,1739,4,4737,3858,433,296,0,12,4,2,499,284,12,28,6,0,0,0,15,2,1,0,1,0,11933
2019-04,Kentucky,361715,0,10133,5989,390,452,4,18,12,1,1462,1167,2,10,5,0,0,0,24,23,2,1,1,0,381411
2019-04,Louisiana,2285,89,9196,5330,709,432,0,14,2,1,953,596,3,0,0,0,0,0,30,7,1,2,0,0,19650
2019-04,Maine,652,9,3134,2819,327,169,1,1,0,0,102,108,0,28,9,1,0,0,3,8,0,1,3,0,7375
2019-04,Mariana Islands,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2019-04,Maryland,3839,0,3759,4478,120,35,0,1,2,0,57,106,2,63,17,0,0,0,0,23,34,0,1,0,12537
2019-04,Massachusetts,10866,4,3846,2280,455,175,6,0,0,0,5,5,0,0,0,0,0,0,48,40,6,2,0,0,17738
2019-04,Michigan,21511,16,10368,7277,798,229,3,1,3,0,7,229,0,89,12,0,0,0,7,17,2,0,0,1,40570
2019-04,Minnesota,15173,32947,10655,11570,1007,809,0,2,2,0,192,256,3,40,19,1,0,0,19,22,3,0,0,0,72720
2019-04,Mississippi,1831,0,7199,3936,341,305,0,28,9,2,1375,840,5,0,0,0,0,0,12,7,4,0,0,0,15894
2019-04,Missouri,2835,0,15972,12020,1478,943,0,13,8,1,1310,853,2,249,37,5,0,0,54,35,7,2,1,0,35825
2019-04,Montana,1417,0,2815,3704,242,266,10,2,7,0,359,557,1,25,5,2,0,0,4,3,0,0,0,0,9419
2019-04,Nebraska,3650,98,84,1318,20,5,0,0,0,0,3,39,0,46,3,0,0,0,0,1,0,0,0,0,5267
2019-04,Nevada,2524,0,4502,2535,315,258,0,0,1,0,283,104,1,1,0,0,0,0,0,0,0,0,0,0,10524
2019-04,New Hampshire,1312,0,4747,2873,207,3,128,0,17,0,0,12,0,75,5,10,0,0,0,0,0,0,0,0,9389
2019-04,New Jersey,0,0,4819,2982,213,0,0,0,0,0,0,0,0,3,0,0,0,0,91,57,2,1,2,3,8173
2019-04,New Mexico,943,0,5808,3936,609,323,0,7,6,0,391,415,0,39,0,0,0,0,4,2,0,0,0,0,12483
2019-04,New York,3926,2835,8971,12724,1521,230,0,2,2,3,56,54,5,31,66,0,3,2,321,370,13,6,13,0,31154
2019-04,North Carolina,27292,236,1487,8892,980,184,0,16,10,1,1567,1376,11,464,70,28,7,5,2,18,1,1,3,0,42651
2019-04,North Dakota,438,0,1743,2524,131,99,14,3,4,0,66,89,0,2,1,0,0,0,10,10,1,0,0,0,5135
2019-04,Ohio,14338,202,22541,11994,2104,963,0,14,7,4,1021,517,5,42,6,4,0,0,25,21,6,2,2,1,53819
2019-04,Oklahoma,3558,0,10608,7199,1334,888,10,16,11,1,1593,1246,5,0,0,0,0,0,28,19,6,3,3,0,26528
2019-04,Oregon,6320,524,13360,9875,0,11,2,0,0,0,0,0,0,138,66,3,0,0,0,0,0,0,0,0,30299
2019-04,Pennsylvania,24075,0,42418,12300,32,0,346,0,0,0,0,0,0,591,89,2,0,0,0,0,0,0,0,0,79853
2019-04,Puerto Rico,0,0,2135,162,91,17,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2427
2019-04,Rhode Island,0,0,995,742,115,205,0,0,0,0,4,1,0,37,56,2,0,0,12,4,0,1,1,0,2175
2019-04,South Carolina,8347,286,9362,4050,702,369,1,8,10,0,843,438,1,163,5,1,0,0,14,7,0,0,0,0,24607
2019-04,South Dakota,706,0,2360,2870,193,172,0,1,5,0,109,148,3,0,0,0,0,0,5,8,0,0,1,0,6581
2019-04,Tennessee,14849,0,21848,10619,1224,0,0,0,0,0,0,0,0,75,9,0,0,0,0,0,0,0,0,0,48624
2019-04,Texas,28638,0,38994,24009,3451,2167,0,72,44,5,5349,3193,35,72,2,0,0,0,45,29,7,0,0,0,106112
2019-04,Utah,16689,52805,3365,3235,361,0,0,6,3,1,240,255,2,179,49,73,0,0,0,0,0,0,0,0,77263
2019-04,Vermont,0,0,1518,1485,122,91,0,0,0,0,6,6,0,0,0,0,0,0,3,4,1,0,0,0,3236
2019-04,Virgin Islands,82,0,24,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
2019-04,Virginia,1262,69,20270,10699,2692,0,1,0,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,0,35052
2019-04,Washington,16452,88,17631,10844,3139,873,12,17,14,2,1071,815,15,545,108,8,0,0,851,729,93,56,14,0,53377
2019-04,West Virginia,2635,0,5819,4822,318,310,3,4,6,0,784,835,1,25,0,0,0,0,13,8,0,0,0,0,15583
2019-04,Wisconsin,9159,650,14617,12535,1127,52,0,0,0,2,109,163,7,87,39,5,0,0,0,9,0,0,0,0,38561
2019-04,Wyoming,459,14,1888,1906,153,136,0,1,4,0,106,146,5,0,0,0,0,0,2,0,0,1,0,0,4821
2019-03,Alabama,31811,619,9991,6439,348,360,0,19,7,0,1257,1046,6,0,0,0,0,0,11,7,1,1,0,0,51923
2019-03,Alaska,173,4,3117,2844,355,233,0,0,1,0,197,159,1,19,15,0,0,0,11,7,0,0,0,0,7136
2019-03,Arizona,7564,484,15993,8497,1422,947,0,14,13,1,1476,782,8,103,5,2,0,0,18,8,2,0,1,0,37340
2019-03,Arkansas,3605,1179,7948,5821,467,415,32,19,20,0,1213,1499,4,0,0,0,0,0,8,13,2,0,1,0,22246
2019-03,California,46812,0,42551,28146,4299,0,1,0,0,0,724,504,19,0,0,0,0,0,0,0,0,0,0,0,123056
2019-03,Colorado,7183,0,22511,13791,1720,1371,0,0,0,0,0,0,0,271,68,0,0,0,0,0,0,0,0,0,46915
2019-03,Connecticut,8604,434,6189,2344,789,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18362
2019-03,Delaware,647,0,2407,1377,170,108,0,0,2,0,16,12,0,130,0,0,0,0,72,28,15,0,1,0,4985
2019-03,District of Columbia,300,0,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
2019-03,Florida,21078,0,59615,19429,3869,2526,0,41,29,1,4390,1458,9,948,117,2,0,0,245,118,46,49,30,1,114001
2019-03,Georgia,23338,0,19228,9131,784,713,0,22,21,1,2131,1401,8,7,0,0,0,0,13,4,2,0,0,0,56804
2019-03,Guam,0,0,123,53,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
2019-03,Hawaii,1126,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1129
2019-03,Idaho,5908,1,5362,5161,502,334,1,10,11,1,415,532,0,36,16,3,0,0,9,9,1,2,0,0,18314
2019-03,Illinois,18595,313540,29438,13143,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376018
2019-03,Indiana,44867,8962,26630,13737,2005,985,14,10,10,0,608,525,17,15,0,1,0,0,93,57,54,4,3,0,98597
2019-03,Iowa,6953,9778,204,3014,55,5,13,0,0,0,5,48,0,25,4,1,0,0,0,3,0,0,0,0,20108
2019-03,Kansas,1688,3,7807,5590,693,415,0,6,1,5,702,372,4,28,6,0,0,0,9,23,1,0,0,0,17353
2019-03,Kentucky,350354,0,15646,8110,534,781,5,15,24,2,2002,1707,4,13,11,0,0,0,33,26,1,0,0,0,379268
2019-03,Louisiana,2106,83,13050,7148,892,583,0,7,18,1,1107,934,6,0,0,0,0,0,18,10,4,2,1,0,25970
2019-03,Maine,703,1,4191,2992,380,210,2,1,0,0,108,130,5,19,5,1,0,0,10,7,0,0,1,0,8766
2019-03,Mariana Islands,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2019-03,Maryland,4123,0,4288,6080,138,42,0,4,1,0,70,168,1,50,34,1,0,0,0,24,54,3,2,0,15083
2019-03,Massachusetts,11470,0,5079,3151,644,219,4,0,0,0,4,4,0,0,1,0,0,0,41,41,8,2,2,0,20670
2019-03,Michigan,24361,11,15403,10260,903,286,0,2,2,0,10,287,0,130,8,3,0,0,12,19,0,0,1,0,51698
2019-03,Minnesota,14888,33917,12098,11981,1307,538,0,0,4,0,195,343,4,28,17,2,0,0,23,38,2,0,0,1,75386
2019-03,Mississippi,1963,0,11180,6116,430,460,1,14,12,1,1653,1228,2,0,0,0,0,0,14,9,7,0,0,0,23090
2019-03,Missouri,3000,0,23939,17749,2160,1449,0,14,9,1,1550,1156,5,261,35,2,0,0,83,58,8,3,4,1,51487
2019-03,Montana,1290,0,3703,4218,351,310,8,3,6,0,479,728,2,27,4,2,0,0,6,6,0,0,0,0,11143
2019-03,Nebraska,4576,124,146,1913,27,5,0,0,0,1,2,63,0,11,3,0,0,0,0,7,0,0,0,0,6878
2019-03,Nevada,2657,0,6661,3114,446,393,0,0,0,0,406,178,1,0,0,0,0,0,0,0,0,0,0,0,13856
2019-03,New Hampshire,1508,0,6297,3374,254,0,160,0,18,0,0,13,0,49,3,8,0,0,0,0,0,0,0,0,11684
2019-03,New Jersey,0,0,4579,3446,226,0,0,0,0,0,0,0,0,7,0,0,0,0,85,63,2,1,0,1,8410
2019-03,New Mexico,881,0,8137,5252,784,558,0,8,6,1,526,653,0,38,0,0,0,0,4,2,0,0,0,0,16850
2019-03,New York,3949,2328,10834,14996,1751,260,0,1,2,2,55,34,6,20,62,0,4,6,334,321,20,13,6,0,35004
2019-03,North Carolina,32987,84,1931,12758,1249,290,0,15,14,4,2193,1898,10,346,77,9,9,4,5,11,2,0,0,0,53896
2019-03,North Dakota,514,0,2191,2783,158,106,4,0,0,0,84,132,2,0,0,0,0,0,6,9,1,0,0,0,5990
2019-03,Ohio,16273,374,31090,17313,2208,1358,0,20,8,0,1286,750,11,42,12,8,0,0,42,25,4,2,0,0,70826
2019-03,Oklahoma,3941,0,15423,9896,1416,1167,8,21,11,2,2054,1681,10,0,0,0,0,0,39,24,8,0,3,0,35704
2019-03,Oregon,5960,425,17208,12161,0,7,3,0,0,0,0,0,0,134,49,2,0,0,0,0,0,0,0,0,35949
2019-03,Pennsylvania,27864,0,60068,16921,29,0,300,0,0,0,1,0,0,576,133,0,0,0,0,0,0,0,0,0,105892
2019-03,Puerto Rico,0,0,2238,157,98,31,0,0,0,2,23,3,0,0,0,0,0,0,0,1,0,0,1,0,2554
2019-03,Rhode Island,0,0,1201,858,159,268,0,0,0,0,3,0,0,41,80,2,0,0,15,9,2,0,2,0,2640
2019-03,South Carolina,9467,116,13957,6268,843,821,0,10,5,0,1025,645,4,117,11,1,0,0,14,6,0,0,1,1,33312
2019-03,South Dakota,682,0,3274,3450,228,215,0,0,2,1,126,187,0,0,0,0,0,0,2,6,1,0,0,0,8174
2019-03,Tennessee,19094,0,30728,15086,1463,0,5,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,0,66433
2019-03,Texas,34837,0,55222,31747,4092,2938,63,87,44,5,7415,4358,47,63,7,0,0,0,65,57,6,3,0,0,141056
2019-03,Utah,18552,53588,4876,4081,393,0,0,3,6,2,281,378,1,156,50,31,0,0,0,0,0,0,0,0,82398
2019-03,Vermont,0,0,2043,1693,220,82,1,0,0,0,6,2,1,0,0,0,0,0,2,4,0,0,0,0,4054
2019-03,Virgin Islands,109,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
2019-03,Virginia,1221,100,29043,14550,3547,0,0,0,0,0,0,0,0,54,12,0,0,0,0,0,0,0,0,0,48527
2019-03,Washington,18082,94,21158,13211,3329,998,6,19,21,2,1288,1053,19,518,82,14,0,0,1012,776,87,34,9,0,61812
2019-03,West Virginia,2939,0,8633,6778,469,538,4,14,8,0,1165,1278,4,1,2,2,0,0,13,11,0,0,0,0,21859
2019-03,Wisconsin,9950,664,19952,15240,1283,54,0,0,1,4,129,238,11,107,30,0,0,0,0,8,0,0,0,0,47671
2019-03,Wyoming,338,9,2497,2314,199,138,1,0,6,0,148,175,3,1,2,0,0,0,7,42,0,0,0,0,5880
2019-02,Alabama,28831,332,8278,5353,302,451,0,5,13,0,1501,1108,3,0,0,0,0,0,11,14,1,0,0,0,46203
2019-02,Alaska,189,7,2261,1904,276,176,0,2,0,0,199,144,0,26,24,0,0,0,13,11,0,0,0,1,5233
2019-02,Arizona,6444,452,13933,7135,1244,978,0,14,9,2,1704,751,5,62,9,1,0,0,19,8,4,0,1,1,32776
2019-02,Arkansas,2930,789,7144,5251,357,576,22,7,20,0,1460,1714,2,0,0,0,0,0,7,9,1,0,0,0,20289
2019-02,California,33102,0,36424,22506,3932,0,0,0,0,0,608,390,8,0,0,0,0,0,0,0,0,0,0,0,96970
2019-02,Colorado,6987,0,18697,11731,1550,1168,0,0,0,0,0,0,0,273,53,8,0,0,0,0,0,0,0,0,40467
2019-02,Connecticut,6697,412,5459,1818,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15040
2019-02,Delaware,418,0,1698,1208,124,76,0,1,3,1,14,10,2,50,0,0,0,0,51,25,0,1,0,0,3682
2019-02,District of Columbia,267,0,88,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,364
2019-02,Florida,18437,0,51711,17833,3649,2315,4,50,28,3,4970,1635,6,814,87,3,0,0,220,107,41,45,32,1,101991
2019-02,Georgia,19711,0,16172,7742,680,734,0,26,20,1,2349,1426,10,1,0,0,0,0,16,8,3,0,1,0,48900
2019-02,Guam,0,0,113,51,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
2019-02,Hawaii,1028,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1032
2019-02,Idaho,7835,0,3887,3548,394,292,0,5,5,2,424,528,3,28,8,2,0,0,3,1,0,0,0,0,16965
2019-02,Illinois,14499,139042,24870,11381,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190886
2019-02,Indiana,29574,5893,21297,11157,1623,854,12,12,11,2,743,569,27,10,1,0,0,0,59,30,13,3,2,0,71892
2019-02,Iowa,5491,7437,153,1935,60,6,2,0,0,0,2,52,0,23,16,0,0,0,0,2,2,0,0,0,15181
2019-02,Kansas,1909,5,6271,4688,593,467,0,11,8,1,760,444,10,28,11,1,0,0,11,3,1,1,0,1,15224
2019-02,Kentucky,303739,0,12027,7182,443,932,3,40,30,0,2260,1846,8,4,4,0,0,0,26,22,4,1,1,0,328572
